gene	S1.ALL	S2.ALL	S3.ALL	S4.ALL	S5.ALL	S6.ALL	S7.ALL	S8.ALL	S9.ALL	S10.ALL	S11.ALL	S12.ALL	S13.ALL	S14.ALL	S15.ALL	S16.ALL	S17.ALL	S18.ALL	S19.ALL	S20.ALL	S21.ALL	S22.ALL	S23.ALL	S24.ALL	S25.ALL	S26.ALL	S27.ALL	S28.AML	S29.AML	S30.AML	S31.AML	S32.AML	S33.AML	S34.AML	S35.AML	S36.AML	S37.AML	S38.AML
MAPK1IP1L	9.64385618977473	10.1910592145317	9.25266543245025	8.93957921431469	9.76818432477693	8.10328780841202	9.13955135239879	9.14974711950468	9.85953478638265	9.78135971352466	10.2900188469326	8.44708322620965	10.3739526553702	9.32192809488736	9.40514146313634	8.93369065495223	10.1331422124006	9.03342300153745	9.24317398347295	10.3619437737352	11.0098286173681	10.539158811108	9.29001884693262	9.66355810421727	9.3151495622563	10.0168082876866	9.30606168942834	9.25266543245025	8.74146698640115	9.91438513215544	9.4797802640291	10.0914353863236	10.0781508077346	9.38370429247405	10.1598713367784	9.07948478382682	9.59618975614441	10.8970891283128
P4HA1	7.34872815423108	0	0	7.35755200461808	7.13955135239879	0	0	0	0	0	0	0	8.876516946565	0	7.60733031374961	6.78135971352466	7.02236781302845	6.8073549220576	7.82017896241519	8.93957921431469	7.4262647547021	3.90689059560852	0	0	7.13955135239879	6.52356195605701	0	6.97727992349992	0	6.22881869049588	0	0	0	0	6.83289001416474	0	0	0
CD101	0	7.03342300153745	7.5077946401987	0	6.88264304936184	5.95419631038687	4.90689059560852	0	7.15987133677839	3.16992500144231	6.91886323727459	0	0	5	5.52356195605701	5.24792751344359	7.59991284218713	7.4757334309664	0	7.66533591718518	0	4.58496250072116	5.8073549220576	6.74146698640115	7.8008998999203	0	6.61470984411521	4.58496250072116	0	7.21916852046216	7.07681559705083	6.83289001416474	4.32192809488736	0	7.4594316186373	5.70043971814109	7.4757334309664	7.86418614465428
SEMA3B	5	6.64385618977472	6.74146698640115	6.76818432477693	6.70043971814109	7.52356195605701	7.73470962022584	6.98868468677217	7.07681559705083	6.14974711950468	5.4262647547021	7.4178525148859	0	5.8073549220576	0	7.12928301694497	0	5.90689059560852	5.24792751344359	5.61470984411521	6.3037807481771	6.55458885167764	6.78135971352466	5.08746284125034	6.16992500144231	6.62935662007961	4.85798099512757	0	6.61470984411521	6.95419631038687	6.88264304936184	5.78135971352466	4.24792751344359	5.24792751344359	0	6.93073733756289	6.61470984411521	5.75488750216347
LOX	7.8073549220576	6.83289001416474	7.89481776330794	8.13955135239879	5.58496250072116	7.3037807481771	7.61470984411521	7.65821148275179	7.5077946401987	6.14974711950468	6.56985560833095	5.58496250072116	6.56985560833095	6.97727992349992	6.61470984411521	3.90689059560852	7.32192809488736	3.32192809488736	6.64385618977472	6.58496250072116	6.6724253419715	7.25738784269265	7.12928301694497	3.4594316186373	6.91886323727459	6.56985560833095	7.96578428466209	6.7279204545632	7.82017896241519	7.65105169117893	7.36632221424582	7.36632221424582	7.73470962022584	4.52356195605701	7.96000193206808	7.28540221886225	7.93663793900257	6.90689059560852
NFIX	0	0	0	0	0	0	0	5.61470984411521	0	0	0	0	0	0	0	0	0	2.32192809488736	6.22881869049588	6.44294349584873	6.18982455888002	0	0	6.6724253419715	6.82017896241519	0	0	7.93663793900257	6.24792751344359	0	7.68650052718322	7.94836723158468	6.62935662007961	5.4262647547021	0	0	5.6724253419715	7.63662462054365
SYT1	7.97154355395077	8.02236781302845	8.17990909001493	8.43879185257826	7.62935662007961	7.65821148275179	8.83920378809694	8.42206476617281	7.91886323727459	8.15987133677839	8.18487534290828	7.61470984411521	7.84549005094437	8.12412131182919	7.70043971814109	8.4262647547021	7.65105169117893	8.10852445677817	7.73470962022584	7.81378119121704	5.24792751344359	7.69348695749933	7.98868468677217	7.63662462054365	5.90689059560852	7.4093909361377	8.33539035469392	7.23840473932508	7.8008998999203	7.78790255939143	7.96000193206808	7.78135971352466	7.54689445988764	7.21916852046216	7.59991284218713	8.12412131182919	8.13955135239879	8.4797802640291
CP	0	5.4594316186373	4.90689059560852	0	5.20945336562895	0	0	4.08746284125034	0	2.8073549220576	0	5.6724253419715	0	5.75488750216347	4.64385618977472	0	0	0	5	0	0	0	0	0	6.24792751344359	0	2	6.79441586635011	7.13955135239879	0	4.08746284125034	0	0	0	6.14974711950468	0	4.95419631038687	0
PIGA	0	7.34872815423108	4.75488750216347	0	5.83289001416474	0	0	0	0	6.37503943134692	7	5.20945336562895	6.4262647547021	2.8073549220576	0	4.39231742277876	0	0	5.64385618977472	6.28540221886225	7.54689445988764	4.90689059560852	5	0	4.64385618977472	0	0	2.32192809488736	0	6.59991284218713	6.82017896241519	7.82017896241519	5.4594316186373	5.49185309632967	7.38370429247405	0	0	0
RBL2	7.71424551766612	7.75488750216347	7.96578428466209	7.11894107272351	8.07681559705083	6.06608919045777	7.59245703726808	7.38370429247405	7.24792751344359	0	6.14974711950468	5.24792751344359	8.70735913208088	8.81057163474115	8.38801728534514	7.98299357469431	8.68999797141945	6.91886323727459	7.72109918870718	7.37503943134692	8.05528243550119	0	0	8.5077946401987	5.12928301694497	6.59991284218713	6.52356195605701	5.08746284125034	5.32192809488736	5.85798099512757	3.8073549220576	0	6.22881869049588	3.4594316186373	4.85798099512757	0	7.36632221424582	0
GLB1	8.12928301694497	6.83289001416474	7.86418614465428	8.01122725542325	7.876516946565	6.55458885167764	8.1548181090521	0	8.62570884306447	5.58496250072116	7.08746284125034	4.90689059560852	8.07681559705083	8.90388184573618	8.20945336562895	7.98299357469431	10.0265234425198	8.67948009950545	8.13955135239879	8.08746284125034	7.53915881110803	0	7.4093909361377	7.97727992349992	8.08214904135387	7.8073549220576	7.58496250072116	8.54303182025524	9	9.48179943166575	7.38370429247405	6.04439411935845	7.70043971814109	8.34872815423108	9.32192809488736	8.91587937883577	7.48381577726426	7.70735913208088
SEPHS1	8.44708322620965	7.59245703726808	8.4178525148859	8.64745842645492	8.04439411935845	8.29462074889163	7.59245703726808	8.51175265376738	8.2045711442492	6.96578428466209	7.43462822763672	7.14974711950468	7.60733031374961	7.16992500144231	8.0389189892923	6.91886323727459	8.45532722030456	7.63662462054365	4.4594316186373	7.95419631038687	7.65105169117893	5.4594316186373	8	7.48381577726426	7.35755200461808	7.21916852046216	7.38370429247405	6.14974711950468	3.8073549220576	0	7.27612440527424	7.97154355395077	7.7279204545632	0	6.71424551766612	7.2667865406949	7.70735913208088	6.94251450533924
ITPKA	9.23840473932508	6.82017896241519	9.64024493622235	9.57553924683453	6.56985560833095	7.467605550083	9.54496443278924	9.59245703726808	9.3151495622563	9.39231742277876	8.55074678538324	8.53915881110803	9.8008998999203	9.14210705730255	8.74146698640115	9.66355810421727	9.4898479604393	9.09011241966429	8.16490692667569	9.74819284958946	9.62570884306447	8.59618975614441	8.77478705960117	9.41996017784789	9.10852445677817	9.81698362325538	9.47167521439204	9.84705734609134	10.2336196767597	10.6220518194564	7.88264304936184	9.76155123244448	9.56795607541547	8.2807707701306	0	9.22881869049588	9.8376279331714	10.0430272835945
BRCA1	4.52356195605701	5.90689059560852	4.4594316186373	7.74819284958946	6.4594316186373	5	7.98299357469431	7.63662462054365	5.64385618977472	0	0	5.64385618977472	5.90689059560852	5.28540221886225	6.16992500144231	0	5.70043971814109	1.58496250072116	0	5.35755200461808	6.59991284218713	4.95419631038687	5.95419631038687	0	6.65821148275179	5.58496250072116	6.14974711950468	0	7.25738784269265	0	6.83289001416474	5.70043971814109	5.97727992349992	5.39231742277876	7.34872815423108	6.55458885167764	0	7.76818432477693
IDI1	7.27612440527424	5.4262647547021	3.8073549220576	6.22881869049588	9.29920801838728	6.14974711950468	6.95419631038687	5.24792751344359	0	5.6724253419715	7.75488750216347	6.3037807481771	9.39446269461032	7.01122725542325	9.33091687811462	5.08746284125034	0	7.14974711950468	4.95419631038687	9.75988818322183	11.266200912499	6.4594316186373	6	10.523561956057	7.7279204545632	6.55458885167764	0	0	0	7.53138146051631	5.85798099512757	0	0	7.07681559705083	5.70043971814109	0	7.17990909001493	0
CTDSP2	10.6483575820097	10.0484868739923	10.5333297323058	9.5372184005386	9.79279029430106	10.2854022188622	9.89784545600551	10.1586096882145	10.8887432488983	10.1959872980285	10.6229669447905	7.97154355395077	10.9314762338868	10.6293566200796	10.319672120947	10.3772105303886	11.3014961949825	9.4093909361377	10.6492561775173	12.1487943214243	9.94397991434374	8.72109918870719	9	10.3128829552844	8.34429590791582	10.393390457444	8.68299458368168	8.84235034341381	8.31741261376487	9.91438513215544	8.3037807481771	8.4262647547021	9.57742882803575	8.66533591718518	9.81538329581354	9.15734693536284	9.89935692292311	9.68650052718322
TAF5	0	5.28540221886225	0	0	5.16992500144231	5	0	5	5.93073733756289	1.58496250072116	0	0	6.2667865406949	0	0	0	6.32192809488736	0	0	0	1.58496250072116	0	0	4.24792751344359	0	0	0	0	0	2.32192809488736	2.32192809488736	0	0	4.95419631038687	0	0	4.08746284125034	4.52356195605701
SSTR4	9.58496250072116	8.47167521439204	10.0512089409148	8.95128471496697	8.78790255939143	9.95710204156229	10.1848753429083	9.60362634498619	8.82017896241519	9.44294349584873	9.25738784269265	9.27612440527424	8.4093909361377	8.92184093707449	8.62205181945638	9.19229281447077	8.54689445988764	8.55074678538324	9.05256805080415	9.3037807481771	8.82654848729091	9.7279204545632	9.85330955540367	9.56033283421244	8.91288933622996	9.06339508128851	9.52356195605701	9.57553924683453	9.81217730551445	9.96866679319521	10.0098286173681	9.79603960882977	9.59991284218713	9.05256805080415	9.07414146275251	10.2667865406949	10.1111356702347	10.5478585060584
NDUFV2	9.4594316186373	12.0038692319791	9.98013957763916	9.82177398197057	11.1059085085712	9.69348695749933	9.63117705570398	8.9915218460757	10.7490313820402	9.89481776330794	10.0430272835945	9.62021982550749	10.6856248397264	10.4398308839814	11.1904420187828	10.1267044728432	10.951284714967	11.5835529304665	9.96434086779242	11.5816713585781	9.4898479604393	9.72109918870719	9.61102479730735	10.0525680508042	9.64565843240871	9.63843591399047	8.91587937883577	9.59058704991503	9.33539035469392	10.286557761608	11.4908508767403	11.7648715907361	10.3353903546939	11.0606959316876	11.0498485494506	10.1848753429083	9.283088353024	9.27612440527424
ACSM3	0	3.8073549220576	0	0	5.28540221886225	0	0	0	6.62935662007961	6.3037807481771	5.08746284125034	0	5.95419631038687	0	0	0	5.55458885167764	0	4.16992500144231	5.08746284125034	5.8073549220576	1.58496250072116	0	5.7279204545632	5.4262647547021	0	0	6.52356195605701	7.70735913208088	2	0	6.14974711950468	4.95419631038687	2.58496250072116	0	5.35755200461808	0	5.97727992349992
EPS8	0	5	0	0	0	3.58496250072116	0	0	0	0	0	0	0	0	0	0	0	2.8073549220576	0	0	0	0	0	4.24792751344359	0	0	0	0	0	4.75488750216347	0	0	5.61470984411521	0	0	4.52356195605701	0	0
GAD1	5.95419631038687	5.64385618977472	6.22881869049588	6.5077946401987	5.58496250072116	0	5.24792751344359	6.61470984411521	0	6.3037807481771	4.75488750216347	5.4594316186373	4.52356195605701	4.4594316186373	2.58496250072116	6.4262647547021	6.32192809488736	5.04439411935845	5.4594316186373	5.12928301694497	3.8073549220576	5.93073733756289	6.37503943134692	6.08746284125034	5.35755200461808	6	7	3.58496250072116	6.82017896241519	0	5.04439411935845	5.88264304936184	6.74146698640115	2.32192809488736	4.64385618977472	5.83289001416474	6.97727992349992	6.94251450533924
ANKS1A	8.04984854945056	7.27612440527424	7.90086680798075	8.10852445677817	7.99435343685886	6.58496250072116	8.11894107272351	7.74819284958946	7.89481776330794	6.4757334309664	7.27612440527424	5.35755200461808	8.48784003382305	6.62935662007961	8.04439411935845	7.71424551766612	8.21431912080077	6.83289001416474	7.4594316186373	8.54689445988764	8.00562454919388	6.64385618977472	7.56224242422107	8.48784003382305	5.88264304936184	7.64385618977472	6.90689059560852	7.43462822763672	7.28540221886225	7.97154355395077	7.4594316186373	8.77478705960117	7.91886323727459	6.88264304936184	7.05528243550119	6.74146698640115	7.55458885167764	7.467605550083
KRT4	7.40087943628218	8.81057163474115	8.70043971814109	8.26209484537018	8.30833903013941	7.85174904141606	6.78135971352466	6.37503943134692	8.98299357469431	6.4093909361377	7.36632221424582	0	7.4178525148859	9.01122725542325	8.66888498426625	8.44294349584873	0	8.05528243550119	7.4262647547021	7.55458885167764	8.876516946565	6.55458885167764	7.25738784269265	8.35314682549808	8.24792751344359	8.13442632022093	4.70043971814109	8.68999797141945	8.2045711442492	8.51569983828404	5.4594316186373	8.91886323727459	8.45532722030456	7.72109918870718	7.03342300153745	8.10328780841202	6.88264304936184	0
RALBP1	8.88874324889826	8.3037807481771	8.57742882803575	9.16239132875691	9.65642486327778	7.68650052718322	8.49984588708321	8.73131903102506	9.77478705960117	8.33091687811462	8.16490692667569	5.24792751344359	10.1861142395416	9.39016895620018	8.83920378809694	9.3037807481771	9.93957921431469	8.94251450533924	8.5352753766208	10.6438561897747	10.4304525516655	7.21916852046216	7.4262647547021	9.57553924683453	6.62935662007961	9.44914864537544	8.76818432477693	8.21916852046216	8.56605403817109	8.37068740680722	8.29920801838728	8.57364718749332	8.00562454919388	7.876516946565	7.91886323727459	8.21916852046216	8.26209484537018	7.8703647195834
MMP15	7.53915881110803	7.84549005094437	0	0	7.85798099512757	0	0	0	6.59991284218713	5.4594316186373	6.28540221886225	7.97154355395077	7.4093909361377	6.75488750216347	7.23840473932508	7	0	0	0	7.23840473932508	6.7279204545632	5.6724253419715	9.06339508128851	2.32192809488736	6.39231742277876	7.76818432477693	0	5.4262647547021	0	5.49185309632967	0	0	6.76818432477693	6.28540221886225	0	6.4594316186373	5.28540221886225	0
CDK4	9.07948478382682	8.56224242422107	9.00562454919388	9.07146236255662	9.76652890859886	8.74819284958946	8.61102479730735	9.06608919045777	10.2057932493972	8.86108690599539	7.03342300153745	7.99435343685886	9.23122118071119	9.44914864537544	9.80251636512122	8.19967234483636	10.2467405984931	8.32192809488736	8.38801728534514	10.7780771295354	6.14974711950468	6.61470984411521	8.6724253419715	9.23122118071119	8.5352753766208	8.41362792902417	8.37937836707126	8.55842071326866	8.69696752623429	8.61470984411521	7.94836723158468	7.6724253419715	9.07948478382682	7.4757334309664	8.93957921431469	8.97154355395077	8.23840473932508	7.4757334309664
IL12A	0	5.58496250072116	0	0	3.4594316186373	6	4.52356195605701	6.93073733756289	3.58496250072116	5.16992500144231	5.20945336562895	6.04439411935845	6.24792751344359	5.20945336562895	2.8073549220576	2	7.876516946565	2.8073549220576	5.28540221886225	6.37503943134692	0	0	5.8073549220576	4.8073549220576	4.39231742277876	5.4262647547021	4.70043971814109	5.88264304936184	5.16992500144231	6.93073733756289	6.4594316186373	6.95419631038687	5.85798099512757	5.28540221886225	5.35755200461808	6.3037807481771	6.33985000288462	5.64385618977472
ZNF211	7.78790255939143	8.4262647547021	8.52356195605701	8.05528243550119	7.85798099512757	7.34872815423108	8.22881869049588	8.65463602852797	8.43879185257826	8.04984854945056	8.13442632022093	6.62935662007961	6.94251450533924	8.13955135239879	7.69348695749933	6.62935662007961	8.58871463558226	7	6.89481776330794	8.81378119121704	7.56224242422107	7.31288295528436	7.52356195605701	7.83289001416474	6.82017896241519	7.20945336562895	8.02790599656988	7.85798099512757	7.3037807481771	8.65463602852797	8.14974711950468	8.71424551766612	8.09275714091985	5.85798099512757	8.3264294871223	6.04439411935845	8.18982455888002	8.27612440527424
PRR4	8.11374216604919	7.03342300153745	6.94251450533924	7.73470962022584	5.70043971814109	7.64385618977472	3.32192809488736	8.01680828768655	7.8703647195834	6.56985560833095	7.8008998999203	7.31288295528436	5.35755200461808	7.82017896241519	6.49185309632967	6.52356195605701	0	5.4262647547021	6.35755200461808	7.38370429247405	6.06608919045777	0	7.4262647547021	7.73470962022584	0	5.7279204545632	0	0	0	6.74146698640115	0	0	7.65105169117893	0	0	6.75488750216347	7.67948009950545	7.01122725542325
ADD3	11.6626683755175	9.24079133216196	10.2807707701306	11.1667907507182	11.025831668332	9.7279204545632	10.7623820387104	10.7846348455575	10.6759570329417	8.88874324889826	8.49585502688717	9.71252700043982	10.1711767976518	10.6465587101545	10.981567281903	10.7879025593914	10.5255208090951	9.09803208296053	9.00281501560705	10.0794847838268	9.51569983828404	9.91438513215544	10.4757334309664	10.2784494582205	9.02513956227851	9.9469062744564	10.0251395622785	10.3342732853072	9.68299458368168	10.3826240265749	9.24555270625568	8.73131903102506	9.42836017270429	8.74146698640115	10.1736771363034	9.91737207947684	10.8153832958135	10.2667865406949
GUSB	10.5420645422834	9.72280753116955	10.403012023575	9.67771964164101	10.2395985292491	9.91737207947684	9.88722061546838	9.44708322620965	10.632995197143	9.74651432113846	9.61470984411521	9.58496250072116	10.0430272835945	10.3049216695817	10.4189067312579	9.87344411251538	10.1885888457073	9.30833903013941	9.66711154207503	11.7719020806977	10.0620461377205	9.20212382383046	9.91139198784346	10.3553510964248	9.4241662888181	9.97154355395077	9.25502856981873	10.4665863377192	9.96578428466209	10.7657004876511	10.5186531556734	9.73809225962049	10.0098286173681	10.2772874001304	11.3476213685681	10.9693865213423	10.0430272835945	9.57931593758001
ALDH9A1	7.99435343685886	9.01959072835788	8.59618975614441	8.7279204545632	9.06608919045777	6.68650052718322	8.7515440590891	9.12670447284319	8.82017896241519	7.18982455888002	8.65463602852797	6.06608919045777	8.4594316186373	9.12928301694497	10.1598713367784	8.12412131182919	10.4988492065317	7.96000193206808	0	10.2179576978641	10.3476213685681	9.61102479730735	7.08746284125034	9.01680828768655	8.76155123244448	7.58496250072116	7.90086680798075	7.95419631038687	4.8073549220576	7.97154355395077	6.64385618977472	7.53915881110803	7.79441586635011	7.876516946565	9.93663793900257	8.11374216604919	7.34872815423108	5.88264304936184
STAT5A	8.63662462054365	9.21431912080077	11.3398500028846	8.7279204545632	8.16490692667569	10.2094533656289	8.06069593168755	8.90989308377004	10.8241632097442	9.4858293087019	10.0940776856719	8.11894107272351	8.96866679319521	11.3739526553702	9.67065624911844	9.5018371849023	11.2854022188622	9.49585502688717	9.34872815423108	9.81858217748086	8.68650052718322	8.19967234483636	8.40087943628218	8.8703647195834	9.79279029430106	10.0728025345442	0	10.4262647547021	9.74483383749955	10.0014081943928	9.20212382383046	10.0430272835945	10.7573900093666	10.286557761608	8.2667865406949	8.73131903102506	9.85174904141606	9.9957671508778
SIK1	9.25974326369078	10.5381889320524	9.66177809777199	8.82336724004623	10.1623913287569	8.58496250072116	10.6073303137496	9.7176764230664	9.63299519714296	9.01122725542325	9.69522829149575	9.64205169292798	10.2737955992143	8.2807707701306	9.69174351917128	10.2796105810525	9.06069593168755	8.62205181945638	11.353698209048	11.1273495410591	10.5565060546719	9.8376279331714	8.15987133677839	8.71080643369935	9.66355810421727	9.78790255939143	9.67771964164101	9.4594316186373	9.2807707701306	9.41362792902417	9.95128471496697	9.54109661534952	11.7279204545632	8.49984588708321	9.50382573799575	8.70735913208088	9.25266543245025	10.4706588740606
ATP1B2	8.33091687811462	8.39231742277876	4.90689059560852	9.46964181723952	7.4262647547021	6.65821148275179	9.13442632022093	9.28771237954945	8.80413102118332	8.24792751344359	7.57742882803575	5.75488750216347	8.99435343685886	7.56985560833095	8.41362792902417	9.15228484230658	4.4594316186373	8.09275714091985	8.4797802640291	9.23601419190008	6.65821148275179	8.43879185257826	8.06069593168755	8.57742882803575	0	7.8703647195834	6.83289001416474	8.90388184573618	9.58683978796183	8.41362792902417	7.15987133677839	8.58496250072116	8.03342300153745	5.39231742277876	7.03342300153745	8.25738784269265	8.71080643369935	8.65105169117893
FOXI1	10.0430272835945	9.86418614465428	10.6411485974112	8	7.90086680798075	7.14974711950468	8.21431912080077	9.73640193131829	8.57364718749332	7.10852445677817	9.72109918870719	8.7176764230664	10.0647427647503	9.69348695749933	8.7279204545632	9.15228484230658	9.59618975614441	8.16992500144231	7.49984588708321	9.90689059560852	9.2045711442492	9.87805091272854	9.52943055414615	10.047123912114	8.0389189892923	9.62570884306447	10.1861142395416	9.44501484586842	8.69696752623429	9.88417051910844	7.96000193206808	9.56795607541547	10.427312844135	0	7.97154355395077	10.1497471195047	8.57364718749332	10.6156296369681
HADHB	9.61286849729104	9.47167521439204	9.76652890859886	9.4093909361377	8.6582114827518	9.57364718749332	10.0430272835945	10.0014081943928	10.0209799389042	8.37937836707126	9.44086916761087	9.20945336562895	8.8073549220576	9.22641219278879	9.00281501560705	8.93073733756289	9.81217730551445	9.08480838780436	8.97727992349992	9.36632221424582	9.26912667914942	9.14720492494223	9.70043971814109	9.97871045910636	9.43879185257826	9.13955135239879	9.89026427702111	9.99717948093762	9.80413102118332	10.0741414627525	9.67065624911844	9.62935662007961	10.0525680508042	8.85798099512757	9.2667865406949	8.93957921431469	9.82813648419411	10.0209799389042
CNP	11.1941412388631	11.1228279948077	11.3241805466187	11.0914353863236	10.8603110549195	10.1059085085712	10.5294305541462	11.5058115539196	11.8245610299703	10.5545888516776	10.6759570329417	10	11.3320365483617	11.1337844091799	10.9901039638575	11.0035179121086	12.3097605447296	10.9600019320681	10.7756102807595	11.8105716347411	10.8415643477306	10.6759570329417	11.1885888457073	11.1699250014423	10.9432473959016	11.1959872980285	10.5999128421871	11.3949985145017	10.791162888555	10.9173720794768	11.3701424794954	11.8105716347411	11.2088439907346	10.4777582664439	11.0620461377205	10.7573900093666	11.1736771363034	11.65999589243
RPS6KA2	0	0	0	8.36632221424582	4.8073549220576	5.20945336562895	5.04439411935845	9.25266543245025	0	0	0	7.93073733756289	0	0	0	0	6.28540221886225	0	0	0	6.53915881110803	7.8008998999203	0	0	0	0	8.29462074889163	7.70043971814109	8.84235034341381	0	0	8.31288295528435	0	0	2.8073549220576	7.4178525148859	0	0
MMP13	5.20945336562895	6.4757334309664	0	0	4.58496250072116	5.6724253419715	6.84549005094437	0	4.08746284125034	0	4.4594316186373	0	5.20945336562895	5.08746284125034	1	4.4594316186373	7.6724253419715	5.88264304936184	0	4.85798099512757	4.85798099512757	5.12928301694497	6.4093909361377	4.08746284125034	5.88264304936184	5.08746284125034	5.4262647547021	6.62935662007961	6.53915881110803	6.44294349584873	0	6.6724253419715	0	0	5.95419631038687	5.08746284125034	6.18982455888002	0
PPP4C	10.9210970881068	10.8368393597487	11.1421070573025	10.0098286173681	10.7013064619586	9.85486838326024	10.3253054550897	10.3353903546939	11.2888660741658	9.00281501560705	10.1344263202209	9.55266909751427	9.78626962764847	9.7431513941125	10.9686667931952	10.6591039634737	10.9381093262192	10.5333297323058	9.10328780841202	10.9255544398736	6.65821148275179	10.1674181458317	9.79603960882977	10.3553510964248	9.7515440590891	10.5077946401987	10.0251395622785	10.3761253892762	10.0728025345442	10.8672787397097	10.2597432636908	11.0077281146323	9.09803208296053	10.0389189892923	10.7125270004398	10.3869402453243	10.7607199474656	10.2094533656289
DSC2	4	5.39231742277876	4.85798099512757	6.12928301694497	5.39231742277876	5.95419631038687	0	5.61470984411521	5.39231742277876	6.20945336562895	4.39231742277876	5.93073733756289	3	6.74146698640115	5.20945336562895	0	3.90689059560852	3.90689059560852	4.64385618977472	4.4594316186373	4.16992500144231	3.4594316186373	0	6.53915881110803	0	4.32192809488736	7.09803208296053	4.16992500144231	6.39231742277876	5.52356195605701	6.02236781302845	5.16992500144231	5.39231742277876	3.4594316186373	6	5.08746284125034	4.95419631038687	7.33985000288462
PMEL	0	0	9.03617361255349	0	0	8.74146698640115	9.283088353024	7.97154355395077	7.21916852046216	0	6.04439411935845	8.16490692667569	0	8.23840473932508	0	4.4594316186373	0	6.7279204545632	0	0	6.62935662007961	7.467605550083	8.81378119121704	8.0389189892923	8	8.07681559705083	0	0	7.36632221424582	8.19475685442225	6.85798099512757	9.02790599656988	0	7.38370429247405	0	8.75488750216347	0	8.12928301694497
SLC20A2	0	5.4262647547021	5.85798099512757	5.8073549220576	3	0	5.78135971352466	6.18982455888002	4.70043971814109	3.90689059560852	5.58496250072116	4.58496250072116	5.58496250072116	5.7279204545632	5.6724253419715	6.53915881110803	7.8073549220576	5.55458885167764	0	7.10852445677817	6.6724253419715	0	5.6724253419715	6.18982455888002	5.24792751344359	5.35755200461808	7.04439411935845	6.32192809488736	0	5.35755200461808	4.52356195605701	3	6.85798099512757	7.4093909361377	4.95419631038687	0	5.88264304936184	5.7279204545632
EEA1	6.14974711950468	0	6.4594316186373	0	6.78135971352466	0	0	0	0	5.39231742277876	4.52356195605701	0	6.10852445677817	0	6.12928301694497	5.24792751344359	7.08746284125034	6.59991284218713	0	6.18982455888002	5.88264304936184	6.56985560833095	0	5.12928301694497	4.58496250072116	6.37503943134692	6.28540221886225	7.16992500144231	3.58496250072116	0	2	5.04439411935845	6.37503943134692	0	0	4.95419631038687	6.96578428466209	0
MCM4	10.0674343607565	8.59618975614441	9.89633240390994	7.97154355395077	9.73131903102506	10.7219536128014	9.99859042974533	9.7515440590891	10.8352609186275	9.16992500144231	8.84235034341381	8.467605550083	10.2538474849874	4.85798099512757	10.7219536128014	7.64385618977472	10.0728025345442	8.86418614465428	8.4594316186373	6.14974711950468	6.55458885167764	5.70043971814109	9.15734693536284	8.24792751344359	8.93957921431469	9.30606168942834	9.5274770060604	0	9.84235034341381	8.70043971814109	0	10.6147098441152	9.03066713624694	7.89481776330794	8.54689445988764	8.76155123244448	0	8.82972273508606
ITGA7	8.27612440527424	0	8.29001884693262	7.77478705960117	7.88874324889826	8.93663793900257	6.78135971352466	10.0251395622785	8.13442632022093	9.05528243550119	8.90689059560852	7.85798099512757	7.7279204545632	7.65821148275179	8.40087943628218	7.63662462054365	9.06877827798541	5.75488750216347	0	7.91886323727459	8.16992500144231	8.27146302790437	8.33985000288462	9.05528243550119	6.49185309632967	8.02236781302845	6.70043971814109	8.52356195605701	9.36194377373524	8.08214904135387	8.11374216604919	6.3037807481771	8.34429590791582	8.01122725542325	9.55266909751427	7.17990909001493	8.77478705960117	6.28540221886225
HOXD3	5.7279204545632	0	1.58496250072116	6.93073733756289	3.32192809488736	6.68650052718322	5.83289001416474	5.24792751344359	5.20945336562895	5.16992500144231	0	6.83289001416474	0	3.58496250072116	3.16992500144231	5.08746284125034	0	0	0	0	4.95419631038687	0	6.04439411935845	5.6724253419715	5.52356195605701	0	5.4262647547021	5.64385618977472	0	6.95419631038687	7.58496250072116	6.96578428466209	6.68650052718322	4.16992500144231	7.40087943628218	4.70043971814109	7.59245703726808	6.53915881110803
SOX5	5.97727992349992	2.32192809488736	4.95419631038687	0	4.70043971814109	0	5.49185309632967	5.32192809488736	0	4.16992500144231	0	0	5.58496250072116	3.4594316186373	5.7279204545632	5.85798099512757	5.61470984411521	6.06608919045777	0	6.24792751344359	4.52356195605701	0	5.8073549220576	0	2.32192809488736	5.97727992349992	6.96578428466209	6.32192809488736	4.95419631038687	0	0	3.58496250072116	0	5.04439411935845	6.85798099512757	0	0	4.95419631038687
PDC	6.6724253419715	3.32192809488736	0	0	5.08746284125034	6.14974711950468	0	6.2667865406949	5.70043971814109	4.75488750216347	0	3.58496250072116	4.8073549220576	0	5.35755200461808	5.28540221886225	5.75488750216347	5.04439411935845	3.8073549220576	1.58496250072116	4.85798099512757	4.90689059560852	6.08746284125034	5.52356195605701	5.58496250072116	0	5.95419631038687	5.70043971814109	0	6.14974711950468	4.24792751344359	5.39231742277876	0	4.08746284125034	5.16992500144231	5.16992500144231	6.56985560833095	6.61470984411521
